"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-16",,,"0.01","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-06-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-07-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-17",,,"0.02","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-18",,,"0.15","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-24",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-08-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-18",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-09-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-13",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-14",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-10-31",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-06",,,"0.22","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-07",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-08",,,"0.01","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-13",,,"0.07","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-14",,,"1.04","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-16",,,"0.01","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-17",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-18",,,"0.79","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-19",,,"0.67","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-20",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-22",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-25",,,"0.06","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-26",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-27",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-11-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-02",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-03",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-04",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-05",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-06",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-07",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-10",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-11",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-12",,,"0.44","0.8","1.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-13",,,"0.16","0.0","0.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-14",,,"1.03","0.3","0.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-15",,,"0.00","0.0","0.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-16",,,"0.00","0.0","0.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-17",,,"1.43","0.0","0.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-18",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-19",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-20",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-21",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-22",,,"0.04","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-23",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-25",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-26",,,"1.64","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-27",,,"0.23","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-28",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-29",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-30",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2020-12-31",,,"0.19","0.6","0.6",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-01",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-02",,,"0.06","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-03",,,"0.20","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-04",,,"0.35","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-05",,,"0.31","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-06",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-07",,,"0.09","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-08",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-09",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-10",,,"0.02","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-11",,,"0.00","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-12",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-13",,,"0.53","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-14",,,"0.05","0.0","0.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-15",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-16",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-17",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-18",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-19",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-20",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-23","    3","0.04",,,"0.4",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-24",,,"0.00","0.0",,,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-25",,,"0.56","6.0","6.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-26",,,"0.00","0.0","5.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-27",,,"0.86","8.0","14.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-28",,,"1.18","4.1","17.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-29",,,"0.43","2.5","16.5",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-01-31","    2","0.02",,,"13.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-01",,,"0.02","0.0","12.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-03","    2","1.72",,,"13.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-05","    2","0.09",,,"10.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-09","    4","0.00",,,"8.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-11","    2","0.00",,,"7.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-12",,,"1.70","0.0","6.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-13",,,"1.12","0.1","5.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-14",,,"0.01","0.0","5.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-15",,,"0.51","0.8","5.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-17",,,"0.00","0.0","4.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-18",,,"0.00","0.0","4.0",,,,,,,,,,,,,
"US1CASH0006","40.523927","-121.795657","1208.2","2021-02-19",,,"0.33","0.7","3.5",,,,,,,,,,,,,
